project_id,ministry,sector,state,region,implementing_agency,project_type,original_cost_cr,planned_duration_months,project_age_months,duration_elapsed_ratio,cumulative_expenditure_cr,physical_progress_pct,interim_financial_progress_pct,progress_decoupling_gap,milestone_count,milestones_completed,milestones_delayed,milestones_at_risk,milestone_delay_rate,primary_bottleneck,target_schedule_delay_months,target_cost_overrun_pct,target_risk_class
PRJ-SYN-009152,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Tamil Nadu,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Corridor Modernization,908.59,38,31,0.6881,923.51,80.69,101.64,6.23,10,7,7,0,0.7,UTILITY_SHIFTING,7,16.94,MODERATE
PRJ-SYN-009153,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Greenfield Construction,662.39,31,55,1.0,711.76,100.0,107.45,-1.96,10,10,9,0,0.9,NONE,7,9.6,LOW
PRJ-SYN-009154,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,2459.39,38,49,0.8438,2957.23,83.97,120.24,5.21,10,7,8,0,0.8,LAND_ACQUISITION,20,34.83,CRITICAL
PRJ-SYN-009155,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Karnataka,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Rehabilitation & Upgradation,845.62,58,97,1.0,1069.52,100.0,126.48,-2.93,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,27,30.29,CRITICAL
PRJ-SYN-009156,Ministry of Road Transport & Highways,Roads & Highways,Telangana,South,National Highways Authority of India (NHAI),Strategic Interconnection,150.0,55,31,0.4833,114.74,48.09,76.49,16.86,10,4,4,0,0.4,FOREST_CLEARANCE,9,17.77,MODERATE
PRJ-SYN-009157,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,North,National Highways Authority of India (NHAI),Strategic Interconnection,2182.73,25,96,1.0,2425.36,100.0,111.12,-0.63,10,10,8,0,0.8,UTILITY_SHIFTING,6,11.82,LOW
PRJ-SYN-009158,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,West,National Highways Authority of India (NHAI),Strategic Interconnection,275.33,66,82,0.9877,325.65,97.65,118.28,0.35,10,9,10,0,1.0,DESIGN_CHANGE,17,20.69,HIGH
PRJ-SYN-009159,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Greenfield Construction,885.17,59,74,0.9607,1091.53,94.16,123.31,3.84,10,8,9,0,0.9,FOREST_CLEARANCE,18,25.83,HIGH
PRJ-SYN-009160,"Ministry of Ports, Shipping & Waterways",Ports & Shipping,West Bengal,East,Major Ports Authority,Greenfield Construction,2365.91,42,97,1.0,2487.46,100.0,105.14,-1.43,10,10,8,0,0.8,NONE,6,6.66,LOW
PRJ-SYN-009161,Ministry of Power,Power,Gujarat,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,1714.73,42,71,1.0,2280.21,100.0,132.98,-2.2,10,10,10,0,1.0,LAND_ACQUISITION,25,35.97,CRITICAL
PRJ-SYN-009162,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,363.73,59,34,0.5757,230.75,65.82,63.44,-3.78,10,6,0,0,0.0,NONE,0,2.26,LOW
PRJ-SYN-009163,Ministry of Power,Power,Andhra Pradesh,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,531.3,26,51,1.0,551.19,100.0,103.74,-0.45,10,10,0,0,0.0,NONE,0,4.21,LOW
PRJ-SYN-009164,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,Central,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,2315.5,34,72,1.0,2866.9,100.0,123.81,-2.15,10,10,10,0,1.0,LAND_ACQUISITION,10,26.54,MODERATE
PRJ-SYN-009165,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,2753.47,51,92,1.0,2920.99,100.0,106.08,-2.39,10,10,9,0,0.9,NONE,9,8.68,LOW
PRJ-SYN-009166,Ministry of Railways,Railways,Maharashtra,West,Railway Infrastructure Board / DFCCIL,Corridor Modernization,3429.3,55,45,0.6074,3293.78,72.33,96.05,3.75,10,6,7,0,0.7,ENVIRONMENTAL_CLEARANCE,19,26.25,HIGH
PRJ-SYN-009167,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,861.03,40,94,1.0,1069.48,100.0,124.21,-2.82,10,10,10,0,1.0,LAND_ACQUISITION,16,27.82,HIGH
PRJ-SYN-009168,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,West,National Highways Authority of India (NHAI),Corridor Modernization,864.59,24,85,1.0,873.1,100.0,100.98,-0.76,10,10,1,0,0.1,NONE,1,1.76,LOW
PRJ-SYN-009169,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Corridor Modernization,1088.61,52,57,0.7804,1371.05,85.47,125.95,11.75,10,8,9,0,0.9,ENVIRONMENTAL_CLEARANCE,21,29.54,CRITICAL
PRJ-SYN-009170,Ministry of Railways,Railways,Odisha,East,Railway Infrastructure Board / DFCCIL,Corridor Modernization,1545.86,56,39,0.649,1246.57,79.26,80.64,-3.05,10,7,5,1,0.5,NONE,4,5.81,LOW
PRJ-SYN-009171,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,North,National Highways Authority of India (NHAI),Strategic Interconnection,1741.62,52,44,0.5939,1801.46,67.55,103.44,10.36,10,6,7,0,0.7,LAND_ACQUISITION,22,32.77,CRITICAL
PRJ-SYN-009172,Ministry of Housing & Urban Affairs,Urban Transit,Telangana,South,Metro Rail Infrastructure SPV,Corridor Modernization,496.6,58,86,1.0,567.94,100.0,114.37,-2.5,10,10,10,0,1.0,DESIGN_CHANGE,16,17.3,MODERATE
PRJ-SYN-009173,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1894.93,39,90,1.0,2224.37,100.0,117.39,-1.22,10,10,9,0,0.9,PROCUREMENT,12,18.83,MODERATE
PRJ-SYN-009174,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Madhya Pradesh,Central,Gas & Oil Infrastructure Authority (GAIL/IOCL),Corridor Modernization,750.17,48,51,1.0,763.18,100.0,101.73,-2.36,10,10,3,0,0.3,NONE,1,4.19,LOW
PRJ-SYN-009175,Ministry of Housing & Urban Affairs,Urban Transit,Madhya Pradesh,Central,Metro Rail Infrastructure SPV,Rehabilitation & Upgradation,3884.14,33,61,1.0,3876.94,100.0,99.81,-1.15,10,10,0,0,0.0,NONE,0,0.98,LOW
PRJ-SYN-009176,Ministry of Railways,Railways,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,6040.73,47,38,0.5495,5317.82,60.13,88.03,8.51,10,5,6,0,0.6,LAND_ACQUISITION,22,28.26,HIGH
PRJ-SYN-009177,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,5225.05,67,60,0.7997,5837.43,87.89,111.72,10.11,10,8,8,0,0.8,ENVIRONMENTAL_CLEARANCE,8,14.0,MODERATE
PRJ-SYN-009178,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Maharashtra,West,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,233.53,67,73,0.9117,256.89,89.5,110.0,5.35,10,8,9,0,0.9,CONTRACTOR,13,15.98,MODERATE
PRJ-SYN-009179,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Corridor Modernization,1419.21,28,47,1.0,1588.71,100.0,111.94,-1.28,10,10,8,0,0.8,CONTRACTOR,5,13.39,LOW
PRJ-SYN-009180,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Strategic Interconnection,1948.63,29,44,1.0,1909.31,100.0,97.98,-2.29,10,10,0,0,0.0,NONE,0,0.28,LOW
PRJ-SYN-009181,Ministry of Jal Shakti,Water Resources,West Bengal,East,National Water Development Agency,Capacity Augmentation / 6-Laning,1060.07,26,98,1.0,1312.96,100.0,123.86,-0.37,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,10,24.32,MODERATE
PRJ-SYN-009182,Ministry of Railways,Railways,Assam,Northeast,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,306.0,57,45,0.6707,276.57,75.38,90.38,5.3,10,7,7,0,0.7,PROCUREMENT,10,12.03,MODERATE
PRJ-SYN-009183,Ministry of Road Transport & Highways,Roads & Highways,Telangana,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,3643.98,45,36,0.5897,3192.67,67.91,87.61,1.87,10,6,7,0,0.7,LAND_ACQUISITION,16,25.55,HIGH
PRJ-SYN-009184,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,691.71,51,94,1.0,804.78,100.0,116.35,-2.18,10,10,10,0,1.0,CONTRACTOR,14,18.94,MODERATE
PRJ-SYN-009185,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,Central,National Highways Authority of India (NHAI),Strategic Interconnection,171.61,68,99,1.0,177.52,100.0,103.44,-2.29,10,10,9,0,0.9,PROCUREMENT,6,5.87,LOW
PRJ-SYN-009186,Ministry of Railways,Railways,Tamil Nadu,South,Railway Infrastructure Board / DFCCIL,Greenfield Construction,1824.8,63,85,1.0,1804.96,100.0,98.91,-2.2,10,10,8,0,0.8,NONE,4,1.14,LOW
PRJ-SYN-009187,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Corridor Modernization,1265.86,42,92,1.0,1358.23,100.0,107.3,-2.88,10,10,9,0,0.9,CONTRACTOR,6,10.48,LOW
PRJ-SYN-009188,Ministry of Road Transport & Highways,Roads & Highways,West Bengal,East,National Highways Authority of India (NHAI),Greenfield Construction,1879.14,27,95,1.0,1907.49,100.0,101.51,-1.78,10,10,0,0,0.0,NONE,0,3.35,LOW
PRJ-SYN-009189,Ministry of Housing & Urban Affairs,Urban Transit,Jharkhand,East,Metro Rail Infrastructure SPV,Rehabilitation & Upgradation,4509.17,40,32,0.7107,4285.62,80.4,95.04,2.79,10,7,5,1,0.5,FOREST_CLEARANCE,5,14.25,LOW
PRJ-SYN-009190,Ministry of Power,Power,Rajasthan,North,National Thermal & Hydro Power Corp (NTPC/NHPC),Corridor Modernization,421.18,54,93,1.0,502.8,100.0,119.38,-1.96,10,10,10,0,1.0,FOREST_CLEARANCE,15,21.76,MODERATE
PRJ-SYN-009191,Ministry of Jal Shakti,Water Resources,Andhra Pradesh,South,National Water Development Agency,Capacity Augmentation / 6-Laning,2649.8,32,43,1.0,3035.21,100.0,114.54,-2.47,10,10,8,0,0.8,CONTRACTOR,5,17.44,LOW
PRJ-SYN-009192,Ministry of Railways,Railways,Maharashtra,West,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,2382.39,24,29,0.9054,2724.07,90.33,114.34,2.87,10,8,8,0,0.8,FOREST_CLEARANCE,8,22.68,MODERATE
PRJ-SYN-009193,Ministry of Housing & Urban Affairs,Urban Transit,Andhra Pradesh,South,Metro Rail Infrastructure SPV,Rehabilitation & Upgradation,399.05,58,51,0.7384,338.98,83.79,84.95,-8.46,10,7,8,0,0.8,NONE,11,12.77,MODERATE
PRJ-SYN-009194,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Greenfield Construction,233.44,33,99,1.0,244.83,100.0,104.88,-1.73,10,10,0,0,0.0,UTILITY_SHIFTING,0,6.73,LOW
PRJ-SYN-009195,Ministry of Road Transport & Highways,Roads & Highways,Bihar,East,National Highways Authority of India (NHAI),Corridor Modernization,619.58,44,62,1.0,688.24,100.0,111.08,-0.37,10,10,9,0,0.9,ENVIRONMENTAL_CLEARANCE,7,11.5,LOW
PRJ-SYN-009196,Ministry of Power,Power,Bihar,East,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,1670.11,33,84,1.0,1870.04,100.0,111.97,-1.49,10,10,9,0,0.9,PROCUREMENT,7,13.66,LOW
PRJ-SYN-009197,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,Central,National Highways Authority of India (NHAI),Greenfield Construction,959.01,34,93,1.0,1096.61,100.0,114.35,-0.4,10,10,8,0,0.8,DESIGN_CHANGE,5,14.81,LOW
PRJ-SYN-009198,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Madhya Pradesh,Central,Gas & Oil Infrastructure Authority (GAIL/IOCL),Greenfield Construction,1602.07,49,47,0.6614,1351.19,70.49,84.34,-6.06,10,6,7,0,0.7,LAND_ACQUISITION,22,30.9,HIGH
PRJ-SYN-009199,Ministry of Jal Shakti,Water Resources,Uttar Pradesh,North,National Water Development Agency,Capacity Augmentation / 6-Laning,319.78,46,94,1.0,386.95,100.0,121.01,-0.25,10,10,10,0,1.0,FOREST_CLEARANCE,16,21.31,MODERATE
PRJ-SYN-009200,Ministry of Civil Aviation,Civil Aviation,Tamil Nadu,South,Airports Authority of India (AAI),Rehabilitation & Upgradation,1173.02,53,88,1.0,1264.81,100.0,107.83,-1.24,10,10,10,0,1.0,NONE,11,9.18,MODERATE
PRJ-SYN-009201,Ministry of Civil Aviation,Civil Aviation,Gujarat,West,Airports Authority of India (AAI),Rehabilitation & Upgradation,486.88,40,88,1.0,492.04,100.0,101.06,-1.86,10,10,0,0,0.0,NONE,0,2.98,LOW
PRJ-SYN-009202,Ministry of Railways,Railways,Rajasthan,North,Railway Infrastructure Board / DFCCIL,Corridor Modernization,288.12,65,74,0.8503,331.8,93.36,115.16,4.64,10,8,9,0,0.9,UTILITY_SHIFTING,22,17.51,HIGH
PRJ-SYN-009203,Ministry of Railways,Railways,Tamil Nadu,South,Railway Infrastructure Board / DFCCIL,Corridor Modernization,510.27,40,28,0.6079,453.93,68.67,88.96,10.05,10,6,4,1,0.4,UTILITY_SHIFTING,6,13.01,LOW
PRJ-SYN-009204,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,807.22,63,41,0.4403,493.78,45.99,61.17,1.53,10,4,5,0,0.5,DESIGN_CHANGE,30,28.72,CRITICAL
PRJ-SYN-009205,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Greenfield Construction,2169.05,46,58,0.878,2511.79,87.78,115.8,-0.58,10,8,9,0,0.9,LAND_ACQUISITION,20,32.8,HIGH
PRJ-SYN-009206,Ministry of Railways,Railways,Telangana,South,Railway Infrastructure Board / DFCCIL,Corridor Modernization,946.76,55,43,0.7042,902.09,83.75,95.28,5.63,10,7,5,1,0.5,NONE,6,6.6,LOW
PRJ-SYN-009207,"Ministry of Ports, Shipping & Waterways",Ports & Shipping,Jharkhand,East,Major Ports Authority,Strategic Interconnection,366.09,46,55,1.0,391.02,100.0,106.81,-0.67,10,10,9,0,0.9,NONE,5,7.53,LOW
PRJ-SYN-009208,Ministry of Railways,Railways,West Bengal,East,Railway Infrastructure Board / DFCCIL,Greenfield Construction,2391.64,62,91,1.0,2990.04,100.0,125.02,-1.53,10,10,10,0,1.0,LAND_ACQUISITION,24,26.96,CRITICAL
PRJ-SYN-009209,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,11410.78,53,36,0.6097,9832.42,72.25,86.17,7.62,10,6,5,1,0.5,NONE,6,7.88,LOW
PRJ-SYN-009210,Ministry of Road Transport & Highways,Roads & Highways,Odisha,East,National Highways Authority of India (NHAI),Corridor Modernization,593.34,48,32,0.5418,446.21,61.84,75.2,3.11,10,5,5,0,0.5,DESIGN_CHANGE,11,15.78,MODERATE
PRJ-SYN-009211,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,683.46,60,62,0.9387,654.43,91.64,95.75,-2.44,10,8,6,1,0.6,NONE,6,7.35,LOW
PRJ-SYN-009212,Ministry of Railways,Railways,Karnataka,South,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,628.52,35,62,1.0,769.33,100.0,122.4,-0.06,10,10,10,0,1.0,CONTRACTOR,15,22.48,MODERATE
PRJ-SYN-009213,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,150.0,59,37,0.6263,110.97,72.82,73.98,1.16,10,6,0,0,0.0,NONE,0,0.0,LOW
PRJ-SYN-009214,Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,North,National Highways Authority of India (NHAI),Strategic Interconnection,845.09,33,88,1.0,880.8,100.0,104.23,-2.55,10,10,8,0,0.8,NONE,6,6.95,LOW
PRJ-SYN-009215,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,533.76,41,31,0.5337,435.28,61.07,81.55,2.88,10,5,6,0,0.6,ENVIRONMENTAL_CLEARANCE,17,27.53,MODERATE
PRJ-SYN-009216,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,2217.82,53,37,0.5868,1488.2,69.65,67.1,-7.77,10,6,6,0,0.6,NONE,10,8.44,LOW
PRJ-SYN-009217,Ministry of Railways,Railways,Rajasthan,North,Railway Infrastructure Board / DFCCIL,Greenfield Construction,2327.02,65,90,1.0,2388.2,100.0,102.63,-2.31,10,10,8,0,0.8,NONE,5,5.06,LOW
PRJ-SYN-009218,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1077.32,39,58,1.0,1203.05,100.0,111.67,-0.23,10,10,9,0,0.9,DESIGN_CHANGE,7,11.93,LOW
PRJ-SYN-009219,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Greenfield Construction,404.92,51,81,1.0,520.47,100.0,128.54,-1.6,10,10,10,0,1.0,LAND_ACQUISITION,20,30.63,HIGH
PRJ-SYN-009220,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Strategic Interconnection,804.82,49,39,0.7351,684.89,85.13,85.1,-6.01,10,8,6,1,0.6,NONE,4,7.55,LOW
PRJ-SYN-009221,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Andhra Pradesh,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,193.75,46,31,0.5337,153.48,58.91,79.22,8.79,10,5,5,0,0.5,ENVIRONMENTAL_CLEARANCE,12,17.01,MODERATE
PRJ-SYN-009222,Ministry of Civil Aviation,Civil Aviation,West Bengal,East,Airports Authority of India (AAI),Greenfield Construction,180.05,42,71,1.0,211.67,100.0,117.56,-2.77,10,10,9,0,0.9,LAND_ACQUISITION,13,20.91,MODERATE
PRJ-SYN-009223,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,Central,National Highways Authority of India (NHAI),Corridor Modernization,490.51,32,43,0.9547,581.07,88.68,118.46,4.22,10,8,8,0,0.8,ENVIRONMENTAL_CLEARANCE,13,27.52,MODERATE
PRJ-SYN-009224,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,West,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1152.39,36,37,0.7113,1469.99,81.15,127.56,14.13,10,7,8,0,0.8,LAND_ACQUISITION,16,33.88,CRITICAL
PRJ-SYN-009225,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Corridor Modernization,391.68,28,79,1.0,413.5,100.0,105.57,-2.2,10,10,9,0,0.9,NONE,5,7.95,LOW
PRJ-SYN-009226,Ministry of Railways,Railways,Andhra Pradesh,South,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,189.42,39,30,0.5349,154.06,57.53,81.33,5.72,10,5,6,0,0.6,ENVIRONMENTAL_CLEARANCE,17,28.6,HIGH
PRJ-SYN-009227,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1061.86,42,88,1.0,1386.8,100.0,130.6,-0.17,10,10,10,0,1.0,FOREST_CLEARANCE,20,30.82,HIGH
PRJ-SYN-009228,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,266.96,44,56,1.0,316.72,100.0,118.64,-1.27,10,10,9,0,0.9,ENVIRONMENTAL_CLEARANCE,9,20.16,MODERATE
PRJ-SYN-009229,Ministry of Road Transport & Highways,Roads & Highways,Assam,Northeast,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,738.29,71,50,0.7032,623.83,85.58,84.5,-5.05,10,8,0,0,0.0,NONE,0,4.92,LOW
PRJ-SYN-009230,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,1985.93,58,90,1.0,2310.22,100.0,116.33,-0.3,10,10,10,0,1.0,PROCUREMENT,18,16.68,MODERATE
PRJ-SYN-009231,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,1431.77,65,68,0.6861,1697.2,76.94,118.54,10.94,10,7,8,0,0.8,LAND_ACQUISITION,34,34.88,CRITICAL
PRJ-SYN-009232,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Andhra Pradesh,South,Gas & Oil Infrastructure Authority (GAIL/IOCL),Strategic Interconnection,197.28,63,58,0.7156,235.53,78.35,119.39,18.24,10,7,8,0,0.8,ENVIRONMENTAL_CLEARANCE,18,23.6,HIGH
PRJ-SYN-009233,Ministry of Jal Shakti,Water Resources,Gujarat,West,National Water Development Agency,Capacity Augmentation / 6-Laning,529.96,56,51,0.6792,517.11,79.46,97.58,-0.14,10,7,8,0,0.8,FOREST_CLEARANCE,19,23.01,HIGH
PRJ-SYN-009234,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Strategic Interconnection,913.9,49,82,1.0,1099.67,100.0,120.33,-1.22,10,10,10,0,1.0,FOREST_CLEARANCE,18,21.81,HIGH
PRJ-SYN-009235,Ministry of Road Transport & Highways,Roads & Highways,West Bengal,East,National Highways Authority of India (NHAI),Corridor Modernization,277.42,66,48,0.5644,265.49,63.08,95.7,15.4,10,6,7,0,0.7,LAND_ACQUISITION,19,21.95,HIGH
PRJ-SYN-009236,Ministry of Railways,Railways,Rajasthan,North,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,965.48,25,48,1.0,1001.27,100.0,103.71,-0.96,10,10,0,0,0.0,NONE,0,4.71,LOW
PRJ-SYN-009237,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,South,National Highways Authority of India (NHAI),Strategic Interconnection,474.24,69,77,0.8186,555.13,90.07,117.06,6.99,10,8,9,0,0.9,UTILITY_SHIFTING,25,20.6,CRITICAL
PRJ-SYN-009238,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,North,National Highways Authority of India (NHAI),Corridor Modernization,488.93,40,45,0.9779,506.75,96.7,103.64,1.3,10,9,8,1,0.8,NONE,6,5.76,LOW
PRJ-SYN-009239,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,Jharkhand,East,Gas & Oil Infrastructure Authority (GAIL/IOCL),Greenfield Construction,1315.35,54,35,0.4663,883.95,49.56,67.2,3.68,10,4,5,0,0.5,LAND_ACQUISITION,21,26.23,HIGH
PRJ-SYN-009240,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,West,National Highways Authority of India (NHAI),Strategic Interconnection,2579.7,47,42,0.711,2430.82,85.52,94.23,-2.88,10,8,8,0,0.8,NONE,12,14.03,MODERATE
PRJ-SYN-009241,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,388.39,69,86,1.0,392.76,100.0,101.13,-0.24,10,10,9,0,0.9,NONE,5,1.37,LOW
PRJ-SYN-009242,Ministry of Railways,Railways,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Corridor Modernization,575.86,62,89,1.0,636.84,100.0,110.59,-2.19,10,10,10,0,1.0,DESIGN_CHANGE,15,13.06,MODERATE
PRJ-SYN-009243,Ministry of Railways,Railways,Telangana,South,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,313.93,64,43,0.6317,198.48,71.79,63.22,-13.12,10,6,3,1,0.3,NONE,4,7.76,LOW
PRJ-SYN-009244,Ministry of Power,Power,Odisha,East,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,541.38,57,61,0.9234,594.16,97.57,109.75,0.43,10,9,9,0,0.9,NONE,9,11.99,LOW
PRJ-SYN-009245,Ministry of Road Transport & Highways,Roads & Highways,West Bengal,East,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,1084.84,67,40,0.5329,656.2,62.24,60.49,-4.42,10,5,5,0,0.5,NONE,8,4.61,LOW
