project_id,project_name,ministry,department,sector,sub_sector,state,region,implementing_agency,project_type,project_status,project_stage,original_cost_cr,revised_cost_cr,cost_overrun_cr,cost_growth_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,progress_decoupling_gap,start_date,planned_completion_date,revised_completion_date,planned_duration_months,revised_duration_months,schedule_slippage_months,schedule_revisions_count,milestone_count,milestones_completed,milestones_delayed,milestones_at_risk,milestone_delay_rate,primary_bottleneck,secondary_bottleneck,target_schedule_delay_months,target_cost_overrun_pct,target_risk_class,overall_risk_score,data_source,data_status
PRJ-SYN-009705,Mumbai-Ahmedabad High Speed Rail — Civil Package 1 (Underground Tunnel),Ministry of Railways,Project Development Directorate,Railways,High Speed Rail,Tamil Nadu,South,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,3316.91,3362.35,45.44,1.37,3284.45,100.0,97.68,-2.32,2018-11-01,2023-12-01,2024-05-01,61,66,5,1,10,10,8,0,0.8,NONE,NONE,5,1.37,LOW,20.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009706,NH-48 Golden Quadrilateral — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Karnataka,South,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,2014.46,2413.12,398.66,19.79,2358.01,100.0,97.72,-2.28,2021-08-01,2024-01-01,2024-07-01,29,35,6,1,10,10,8,0,0.8,LAND_ACQUISITION,INTERDEPARTMENTAL_DEPENDENCY,6,19.79,MODERATE,35.4,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009707,Bilaspur-Manali-Leh Line — Reach 2 (Ch. 24+000 to 68+500),Ministry of Railways,Project Development Directorate,Railways,Freight Corridors,Bihar,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,COMPLETED,Commissioned,150.0,154.56,4.56,3.04,153.98,100.0,99.62,-0.38,2023-03-01,2025-10-01,2026-02-01,31,35,4,1,10,10,8,0,0.8,NONE,NONE,4,3.04,LOW,17.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009708,Kochi Metro Rail Phase-II Kakkanad Extension — Section I (Km 0.00 to 45.50),Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Regional Transit,Telangana,South,Metro Rail Infrastructure SPV,Strategic Interconnection,COMPLETED,Commissioned,3940.08,4994.05,1053.97,26.75,4917.39,100.0,98.46,-1.54,2020-02-01,2023-08-01,2025-01-01,42,59,17,3,10,10,10,0,1.0,LAND_ACQUISITION,UTILITY_SHIFTING,17,26.75,HIGH,58.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009709,Barh Super Thermal Power Station Stage-II — Section II (Km 45.50 to 112.00),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Hydroelectric Power,Telangana,South,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,4003.32,4003.32,0.0,0.0,3998.54,100.0,99.88,-0.12,2021-01-01,2023-01-01,2023-01-01,24,24,0,0,10,10,0,0,0.0,NONE,NONE,0,0.0,LOW,0.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009710,NH-44 North-South Corridor — Section II (Km 45.50 to 112.00),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Tamil Nadu,South,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,CRITICAL,Execution,150.0,172.21,22.21,14.81,141.26,85.34,82.03,-3.31,2021-01-01,2026-07-01,2028-03-01,66,86,20,3,10,8,9,0,0.9,UTILITY_SHIFTING,NONE,20,14.81,MODERATE,49.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009711,Barauni-Guwahati Natural Gas Pipeline — Section II (Km 45.50 to 112.00),Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Refinery Modernization,West Bengal,East,Gas & Oil Infrastructure Authority (GAIL/IOCL),Corridor Modernization,COMPLETED,Commissioned,1318.45,1365.52,47.07,3.57,1326.53,100.0,97.14,-2.86,2021-08-01,2026-02-01,2026-03-01,54,55,1,1,10,10,2,0,0.2,NONE,NONE,1,3.57,LOW,6.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009712,Sonnagar-Dankuni Freight Link — Stage-I Commissioning Phase,Ministry of Railways,Project Development Directorate,Railways,Electrification,Uttar Pradesh,North,Railway Infrastructure Board / DFCCIL,Greenfield Construction,COMPLETED,Commissioned,478.31,586.84,108.53,22.69,584.47,100.0,99.6,-0.4,2019-12-01,2023-12-01,2025-01-01,48,61,13,2,10,10,9,0,0.9,ENVIRONMENTAL_CLEARANCE,NONE,13,22.69,MODERATE,45.4,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009713,Rajasthan Refinery Project Pachpadra — Reach 2 (Ch. 24+000 to 68+500),Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Refinery Modernization,Uttar Pradesh,North,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,CRITICAL,Execution,660.47,883.11,222.64,33.71,458.08,54.96,51.87,-3.09,2022-05-01,2027-05-01,2029-11-01,60,90,30,4,10,5,6,0,0.6,LAND_ACQUISITION,NONE,30,33.71,CRITICAL,73.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009714,Coastal Road Coastal Highway — Package 3 (Design & Build EPC),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Gujarat,West,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,1719.4,2167.13,447.73,26.04,2162.54,100.0,99.79,-0.21,2020-11-01,2024-05-01,2025-08-01,42,57,15,2,10,10,10,0,1.0,ENVIRONMENTAL_CLEARANCE,NONE,15,26.04,HIGH,56.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009715,Trans-Haryana Expressway — Contract Package 4B (Elevated Viaduct),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Madhya Pradesh,Central,National Highways Authority of India (NHAI),Strategic Interconnection,CRITICAL,Execution,14229.36,17933.26,3703.9,26.03,17574.59,90.13,98.0,7.87,2019-12-01,2025-06-01,2027-04-01,66,88,22,3,10,8,9,0,0.9,FOREST_CLEARANCE,NONE,22,26.03,HIGH,65.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009716,Bengaluru-Chennai Expressway — Stage-I Commissioning Phase,Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,,Bihar,East,National Highways Authority of India (NHAI),Greenfield Construction,AT_RISK,Execution,1989.29,2132.12,142.83,7.18,2065.65,88.83,96.88,8.05,2022-10-01,2026-07-01,2026-12-01,45,50,5,1,10,8,6,1,0.6,NONE,NONE,5,7.18,LOW,25.4,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009717,Upper Bhadra National Irrigation Scheme — Package 3 (Design & Build EPC),Ministry of Jal Shakti,National Water Mission Directorate,Water Resources,Inter-Basin Link,West Bengal,East,National Water Development Agency,Rehabilitation & Upgradation,COMPLETED,Commissioned,535.4,538.24,2.84,0.53,527.64,100.0,98.03,-1.97,2019-11-01,2024-03-01,2024-03-01,52,52,0,0,10,10,0,0,0.0,NONE,NONE,0,0.53,LOW,0.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009718,Zojila Tunnel Approach Road — Package 3 (Design & Build EPC),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,National Corridors,Andhra Pradesh,South,National Highways Authority of India (NHAI),Strategic Interconnection,COMPLETED,Commissioned,880.77,1236.87,356.1,40.43,1202.71,100.0,97.24,-2.76,2018-03-01,2020-03-01,2021-07-01,24,40,16,2,10,10,10,0,1.0,LAND_ACQUISITION,NONE,16,40.43,HIGH,65.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009719,Raipur-Visakhapatnam Corridor — Section II (Km 45.50 to 112.00),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Maharashtra,West,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,CRITICAL,Execution,2902.76,3600.29,697.53,24.03,2992.09,71.3,83.11,11.81,2022-02-01,2026-10-01,2028-08-01,56,78,22,3,10,6,7,0,0.7,ENVIRONMENTAL_CLEARANCE,NONE,22,24.03,HIGH,62.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009720,Bilaspur-Manali-Leh Line — Section I (Km 0.00 to 45.50),Ministry of Railways,Project Development Directorate,Railways,Freight Corridors,Gujarat,West,Railway Infrastructure Board / DFCCIL,Corridor Modernization,CRITICAL,Execution,957.11,1240.13,283.02,29.57,1053.61,78.03,84.96,6.93,2021-04-01,2026-03-01,2028-03-01,59,83,24,3,10,7,8,0,0.8,LAND_ACQUISITION,FOREST_CLEARANCE,24,29.57,CRITICAL,67.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009721,Kochi Metro Rail Phase-II Kakkanad Extension — Stage-I Commissioning Phase,Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Metro Rail Rapid Transit,Karnataka,South,Metro Rail Infrastructure SPV,Rehabilitation & Upgradation,DELAYED,Execution,1238.42,1481.89,243.47,19.66,1439.81,91.33,97.16,5.83,2023-04-01,2026-04-01,2026-11-01,36,43,7,1,10,8,7,0,0.7,ENVIRONMENTAL_CLEARANCE,NONE,7,19.66,MODERATE,39.4,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009722,Patna Metro Rail Project Priority Corridor — Civil Package 1 (Underground Tunnel),Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Urban Water Infrastructure,Uttar Pradesh,North,Metro Rail Infrastructure SPV,Strategic Interconnection,COMPLETED,Commissioned,1368.75,1598.43,229.68,16.78,1565.86,100.0,97.96,-2.04,2019-02-01,2021-06-01,2022-05-01,28,39,11,2,10,10,10,0,1.0,NONE,NONE,11,16.78,MODERATE,41.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009723,Delhi-Meerut RRTS Corridor — Section I (Km 0.00 to 45.50),Ministry of Railways,Project Development Directorate,Railways,Electrification,Bihar,East,Railway Infrastructure Board / DFCCIL,Rehabilitation & Upgradation,COMPLETED,Commissioned,376.85,456.1,79.25,21.03,447.89,100.0,98.2,-1.8,2022-05-01,2024-11-01,2025-08-01,30,39,9,2,10,10,9,0,0.9,UTILITY_SHIFTING,PROCUREMENT,9,21.03,MODERATE,42.4,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009724,Secunderabad-Mahabubnagar Doubling — Stage-I Commissioning Phase,Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Madhya Pradesh,Central,Railway Infrastructure Board / DFCCIL,Corridor Modernization,CRITICAL,Execution,760.58,982.14,221.56,29.13,503.4,47.23,51.26,4.03,2023-02-01,2028-01-01,2030-06-01,59,88,29,4,10,4,5,0,0.5,LAND_ACQUISITION,LEGAL_DISPUTE,29,29.13,CRITICAL,70.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009725,Bengaluru-Chennai Expressway — Contract Package 4B (Elevated Viaduct),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Odisha,East,National Highways Authority of India (NHAI),Greenfield Construction,CRITICAL,Execution,657.22,871.61,214.39,32.62,626.44,76.96,71.87,-5.09,2022-10-01,2026-06-01,2028-01-01,44,63,19,3,10,7,8,0,0.8,LAND_ACQUISITION,NONE,19,32.62,HIGH,62.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009726,Amritsar-Jamnagar Economic Corridor — EPC Package II (Terminal & Marine Berths),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,West Bengal,East,National Highways Authority of India (NHAI),Strategic Interconnection,COMPLETED,Commissioned,1028.13,1147.08,118.95,11.57,1139.84,100.0,99.37,-0.63,2020-01-01,2023-05-01,2024-02-01,40,49,9,2,10,10,10,0,1.0,UTILITY_SHIFTING,FOREST_CLEARANCE,9,11.57,LOW,34.1,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009727,Surat Metro Rail Phase-I — EPC Package II (Terminal & Marine Berths),Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Metro Rail Rapid Transit,Uttar Pradesh,North,Metro Rail Infrastructure SPV,Greenfield Construction,COMPLETED,Commissioned,539.54,591.88,52.34,9.7,591.61,100.0,99.95,-0.05,2021-05-01,2023-06-01,2023-12-01,25,31,6,1,10,10,8,0,0.8,NONE,NONE,6,9.7,LOW,28.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009728,Barh Super Thermal Power Station Stage-II — Civil Package 1 (Underground Tunnel),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Hydroelectric Power,Gujarat,West,National Thermal & Hydro Power Corp (NTPC/NHPC),Greenfield Construction,COMPLETED,Commissioned,657.53,787.66,130.13,19.79,775.37,100.0,98.44,-1.56,2019-01-01,2023-10-01,2025-03-01,57,74,17,3,10,10,10,0,1.0,DESIGN_CHANGE,NONE,17,19.79,MODERATE,50.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009729,Raipur-Visakhapatnam Corridor — Stage-I Commissioning Phase,Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Rajasthan,North,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,CRITICAL,Execution,256.6,311.46,54.86,21.38,261.42,80.01,83.93,3.92,2021-09-01,2026-08-01,2028-04-01,59,79,20,3,10,7,8,0,0.8,CONTRACTOR,UTILITY_SHIFTING,20,21.38,HIGH,58.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009730,Agra Metro Rail Project Priority Section — Stage-I Commissioning Phase,Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Urban Water Infrastructure,Gujarat,West,Metro Rail Infrastructure SPV,Greenfield Construction,COMPLETED,Commissioned,1885.09,2216.11,331.02,17.56,2212.02,100.0,99.82,-0.18,2020-07-01,2023-08-01,2024-05-01,37,46,9,2,10,10,10,0,1.0,CONTRACTOR,NONE,9,17.56,MODERATE,42.1,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009731,Bundelkhand Expressway Spur — Civil Package 1 (Underground Tunnel),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,Odisha,East,National Highways Authority of India (NHAI),Corridor Modernization,COMPLETED,Commissioned,636.72,811.12,174.4,27.39,804.7,100.0,99.21,-0.79,2019-09-01,2021-09-01,2022-05-01,24,32,8,1,10,10,10,0,1.0,LAND_ACQUISITION,PROCUREMENT,8,27.39,MODERATE,46.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009732,Zojila Tunnel Approach Road — Civil Package 1 (Underground Tunnel),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Expressways,Jharkhand,East,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,DELAYED,Execution,951.63,1076.2,124.57,13.09,893.3,86.16,83.01,-3.15,2020-08-01,2026-07-01,2027-07-01,71,83,12,2,10,8,9,0,0.9,PROCUREMENT,NONE,12,13.09,MODERATE,41.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009733,Char Dham Highway Connectivity — EPC Package II (Terminal & Marine Berths),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,Uttar Pradesh,North,National Highways Authority of India (NHAI),Rehabilitation & Upgradation,DELAYED,Execution,507.37,616.56,109.19,21.52,570.59,83.25,92.54,9.29,2021-06-01,2026-02-01,2027-05-01,56,71,15,2,10,7,8,0,0.8,ENVIRONMENTAL_CLEARANCE,NONE,15,21.52,MODERATE,52.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009734,Udhampur-Srinagar-Baramulla Rail Link — EPC Package II (Terminal & Marine Berths),Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Assam,Northeast,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,CRITICAL,Execution,644.89,774.71,129.82,20.13,268.01,32.94,34.59,1.65,2023-07-01,2029-06-01,2031-04-01,71,93,22,3,10,3,4,0,0.4,DESIGN_CHANGE,UTILITY_SHIFTING,22,20.13,MODERATE,50.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009735,Barauni-Guwahati Natural Gas Pipeline — EPC Package II (Terminal & Marine Berths),Ministry of Petroleum & Natural Gas,Pipeline & Downstream Directorate,Petroleum & Natural Gas,Hydrocarbon Pipelines,Chhattisgarh,Central,Gas & Oil Infrastructure Authority (GAIL/IOCL),Capacity Augmentation / 6-Laning,CRITICAL,Execution,1160.58,1455.25,294.67,25.39,804.82,44.62,55.3,10.68,2022-09-01,2028-08-01,2030-09-01,71,96,25,4,10,4,5,0,0.5,LAND_ACQUISITION,DESIGN_CHANGE,25,25.39,HIGH,63.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009736,Ganga Expressway Phase-I — Reach 2 (Ch. 24+000 to 68+500),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,Rajasthan,North,National Highways Authority of India (NHAI),Strategic Interconnection,COMPLETED,Commissioned,637.06,733.64,96.58,15.16,730.54,100.0,99.58,-0.42,2019-03-01,2023-09-01,2024-08-01,54,65,11,2,10,10,9,0,0.9,DESIGN_CHANGE,NONE,11,15.16,MODERATE,38.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009737,Eastern Dedicated Freight Corridor — Section II (Km 45.50 to 112.00),Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Tamil Nadu,South,Railway Infrastructure Board / DFCCIL,Corridor Modernization,COMPLETED,Commissioned,703.68,911.2,207.52,29.49,910.71,100.0,99.95,-0.05,2019-10-01,2023-07-01,2024-11-01,45,61,16,2,10,10,10,0,1.0,LAND_ACQUISITION,NONE,16,29.49,HIGH,59.9,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009738,Trans-Haryana Expressway — Package 3 (Design & Build EPC),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Bridges & Tunnels,Bihar,East,National Highways Authority of India (NHAI),Strategic Interconnection,CRITICAL,Execution,1222.76,1494.46,271.7,22.22,1208.21,67.42,80.85,13.43,2022-04-01,2027-08-01,2029-05-01,64,85,21,3,10,6,7,0,0.7,ENVIRONMENTAL_CLEARANCE,NONE,21,22.22,HIGH,64.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009739,Khurda Road-Bolangir New Line — Civil Package 1 (Underground Tunnel),Ministry of Railways,Project Development Directorate,Railways,Freight Corridors,Assam,Northeast,Railway Infrastructure Board / DFCCIL,Capacity Augmentation / 6-Laning,CRITICAL,Execution,1027.28,1353.85,326.57,31.79,1326.77,94.8,98.0,3.2,2021-08-01,2024-09-01,2026-04-01,37,56,19,3,10,9,10,0,1.0,LAND_ACQUISITION,LEGAL_DISPUTE,19,31.79,HIGH,65.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009740,Patna Metro Rail Project Priority Corridor — EPC Package II (Terminal & Marine Berths),Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Urban Water Infrastructure,Uttar Pradesh,North,Metro Rail Infrastructure SPV,Greenfield Construction,COMPLETED,Commissioned,639.79,642.03,2.24,0.35,638.34,100.0,99.43,-0.57,2018-02-01,2023-09-01,2023-10-01,67,68,1,1,10,10,1,0,0.1,NONE,NONE,1,0.35,LOW,4.1,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009741,Ganga Expressway Phase-I — Civil Package 1 (Underground Tunnel),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,Maharashtra,West,National Highways Authority of India (NHAI),Strategic Interconnection,DELAYED,Execution,1278.11,1419.6,141.49,11.07,1235.2,93.51,87.01,-6.5,2021-11-01,2025-08-01,2026-04-01,45,53,8,1,10,8,8,0,0.8,UTILITY_SHIFTING,LEGAL_DISPUTE,8,11.07,LOW,31.6,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009742,Kanpur Metro Rail Project Phase-I — Stage-I Commissioning Phase,Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Metro Rail Rapid Transit,Tamil Nadu,South,Metro Rail Infrastructure SPV,Strategic Interconnection,COMPLETED,Commissioned,1560.44,1969.59,409.15,26.22,1964.87,100.0,99.76,-0.24,2019-09-01,2023-03-01,2024-04-01,42,55,13,2,10,10,10,0,1.0,LEGAL_DISPUTE,DESIGN_CHANGE,13,26.22,HIGH,54.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009743,Purvanchal Expressway Link — Contract Package 4B (Elevated Viaduct),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,Maharashtra,West,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,CRITICAL,Execution,14467.41,17981.54,3514.13,24.29,9713.06,47.26,54.02,6.76,2022-08-01,2028-05-01,2030-08-01,69,96,27,4,10,4,5,0,0.5,LAND_ACQUISITION,NONE,27,24.29,HIGH,62.2,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009744,Trans-Haryana Expressway — Civil Package 1 (Underground Tunnel),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,National Corridors,West Bengal,East,National Highways Authority of India (NHAI),Strategic Interconnection,CRITICAL,Execution,1808.72,2212.97,404.25,22.35,583.73,25.62,26.38,0.76,2023-10-01,2029-10-01,2031-07-01,72,93,21,3,10,2,3,0,0.3,FOREST_CLEARANCE,NONE,21,22.35,MODERATE,51.3,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009745,Rewa Ultra Mega Solar Transmission Network — Package 3 (Design & Build EPC),Ministry of Power,Thermal & Hydro Energy Bureau,Power,Green Transmission Grid,Uttar Pradesh,North,National Thermal & Hydro Power Corp (NTPC/NHPC),Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,827.17,1029.66,202.49,24.48,1007.06,100.0,97.81,-2.19,2021-01-01,2023-05-01,2024-03-01,28,38,10,2,10,10,9,0,0.9,CONTRACTOR,NONE,10,24.48,MODERATE,44.7,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009746,NH-44 North-South Corridor — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,Economic Arteries,West Bengal,East,National Highways Authority of India (NHAI),Corridor Modernization,COMPLETED,Commissioned,150.0,191.38,41.38,27.59,186.69,100.0,97.55,-2.45,2020-01-01,2023-07-01,2024-12-01,42,59,17,3,10,10,10,0,1.0,LAND_ACQUISITION,NONE,17,27.59,HIGH,56.0,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009747,Delhi-Mumbai Expressway — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,,Andhra Pradesh,South,National Highways Authority of India (NHAI),Corridor Modernization,COMPLETED,Commissioned,542.86,586.94,44.08,8.12,580.29,100.0,98.87,-1.13,2018-01-01,2021-07-01,2022-01-01,42,48,6,1,10,10,8,0,0.8,NONE,NONE,6,8.12,LOW,23.8,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009748,Bangalore Metro Rail Project Phase-2A & 2B — Contract Package 4B (Elevated Viaduct),Ministry of Housing & Urban Affairs,Urban Mass Transit Cell,Urban Transit,Metro Rail Rapid Transit,Andhra Pradesh,South,Metro Rail Infrastructure SPV,Greenfield Construction,ON_TRACK,Execution,922.86,922.86,0.0,0.0,845.44,95.99,91.61,-4.38,2022-08-01,2026-07-01,2026-07-01,47,47,0,0,10,9,0,0,0.0,NONE,NONE,0,0.0,LOW,1.1,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009749,Jiribam-Imphal Rail Project — Section I (Km 0.00 to 45.50),Ministry of Railways,Project Development Directorate,Railways,Track Doubling,Maharashtra,West,Railway Infrastructure Board / DFCCIL,Strategic Interconnection,COMPLETED,Commissioned,893.14,893.14,0.0,0.0,884.65,100.0,99.05,-0.95,2022-03-01,2025-11-01,2025-12-01,44,45,1,1,10,10,1,0,0.1,NONE,NONE,1,0.0,LOW,1.5,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
PRJ-SYN-009750,Zojila Tunnel Approach Road — Section I (Km 0.00 to 45.50),Ministry of Road Transport & Highways,Highways & Connectivity Wing,Roads & Highways,National Corridors,Gujarat,West,National Highways Authority of India (NHAI),Capacity Augmentation / 6-Laning,COMPLETED,Commissioned,1765.22,2228.24,463.02,26.23,2182.89,100.0,97.96,-2.04,2020-09-01,2022-09-01,2023-06-01,24,33,9,2,10,10,9,0,0.9,LEGAL_DISPUTE,INTERDEPARTMENTAL_DEPENDENCY,9,26.23,MODERATE,44.1,PAIMANA-Modeled Synthetic Baseline,SYNTHETIC
